,platform_num,date,content
39,1,2021-12-14,4차산업시대의 핵심 인터넷보안공학과 / 토목공학과
40,1,2021-03-18,산업경영공학과 대학교 어디로 가지?
41,1,2021-08-12,"연세대 산업공학과: 현명한 학생, 정보의 가치를 아는 분만 클릭하세요"
42,1,2020-09-02,성균관대학교 산업공학과 고령화 및 장애 대응 삶의 질 향상 BK21 기술인력양성팀 이성일 책임교수
43,1,2021-10-24,[학과 궁금증] 산업공학과가 궁금해요!
44,1,2021-11-24,"더플랜 진로, 산업공학과"
45,1,2021-12-24,2022년 1학기 입시안내 : ICT·도시인프라공학부(ICT공학과/건설시스템공학과/산업안전공학과)
46,1,2021-09-08,산업공학과 내신 낮지만 진학할 수 있었던 이유
47,1,2021-10-31,[브라운편입학원] 2021 아주대 산업공학과 일반편입 합격수기
48,1,2021-10-30,"[산업공학과 세부전공 소개]산업공학의 꽃, 품질공학에 대해 알아보자!(1)"
49,1,2020-02-21,[아주대의 이모저모] 스물여덟 번째 소식-공과대학 소속 산업공학과
50,1,2021-01-21,[대구대] 지식+산업+공학! 융합산업공학과
51,1,2020-10-01,[서가명강]빅데이터로 성공하기(1~8강) 서울대 산업공학과 조성준 교수
52,1,2020-12-13,뜨는 학과--(산업공학과)
53,1,2021-01-19,산업공학과 취업할 때 어떤 자격증이 좋을까?
54,1,2020-10-29,산업공학과 정시 커트라인 확인해보세요!
55,1,2022-01-03,[서울대 산업공학과] 대학원 합격전략 및 교수님컨텍방법
56,1,2022-01-02,산업정보시스템공학과를 소개합니다:)
57,1,2021-10-19,[연구실 동향] 산업공학과의 최신 연구실 동향
58,1,2021-10-24,[학과 소개] 산업공학과를 소개합니다
59,1,2021-12-26,[한양대학교 대학원] 22년 전기 산업공학과 합격비결 및 준비전략
60,1,2021-06-22,"학점은행제 산업공학,2년제 산업공학과 졸업 후 학력 높였어요!"
61,1,2021-10-01,"[계명대 취업캠프] 의용공학과, 신소재학과, 산업공학과"
62,1,2020-11-18,산업경영공학과 취업 빅데이터 개발자로서의 가능성
63,1,2021-05-05,"산업공학, 산업공학과 소개 -한양대 태일 멘토"
64,1,2020-02-05,미국대학교 - 2020 산업공학과 순위를 알아보자
65,1,2021-04-20,[디지털 시대의 전공들] 서울대 산업공학과
66,1,2021-06-25,"산업공학과 진로, 자소서 산업공학과 졸업생이 알려드립니다."
67,1,2021-03-08,[570회 최고경영자조찬회] 한옥에서 찾은 창조적 시선 & 베타전략:페어링에 집중하라_황두진 황두진건축사사무소 대표이사 / 임춘성 연세대 산업공학과 교수 │ KMA 한국능률협회
68,1,2020-12-30,2020 산업공학과 캡스톤 경진대회 동상 수상!
69,1,2021-07-13,산업경영공학과 연혁
70,1,2020-09-01,[전공소개] 무엇을 공부할 것인가? - 산업공학과
71,1,2021-10-11,[학과 소개] 한남대학교 스마트융합대학 산업경영공학과
72,1,2021-07-31,"[공지][산업공학과 진로] 공대생 취업,취뽀 후기_/스펙/직무/서류/인적성/꿀팁/인턴십"
73,1,2021-12-30,"감성을 지닌 인간을 위한 공학, 연세대학교 산업공학과 지용구 교수"
74,1,2021-08-10,산업공학과 학생의 관심분야는?
75,1,2021-12-22,산업공학과 추천도서 BEST5를 소개합니다
76,1,2021-12-31,2022 한양대학교 산업공학과 합격
77,1,2020-06-29,[전공소개] 한양대학교 산업공학과
78,1,2021-01-06,(전공 독서 추천) 산업공학과 추천도서 _ NEW
79,1,2019-05-22,오산대학교 홍보대사 산업공학과 엄준현 학생의 셀프 인터뷰!
80,1,2019-11-15,오산대학교 학과 소개 : 산업공학과 : 4차 산업혁명의핵심인력 양성
81,1,2019-12-10,"조선대학교 학과소개 공과대학 3편 : 생명화학고분자공학과, 재료공학과, 산업공학과"
82,1,2019-11-19,"산업공학과, 한국기계가공학회 최우수상·우수상 논문 선정"
83,1,2019-11-28,"산업공학과 학생연구팀, 밭농업기계아이디어공모전 금상"
84,1,2019-05-14,[취득 자격증] 학과별 자격증 추천 : 유한대 메카트로닉스학부 산업공학과 편
85,1,2019-06-07,오산대학교 홍보대사 산업공학과 엄준현 학생의 추천 장소
86,1,2019-03-28,조선대 산업공학과 ‘발전산업 빅데이터 분석 AI활용 공모전’ 최우수상(1등) 수상
87,1,2019-03-09,산업공학과에 가려면 무슨 공부를 해야하나요?
88,1,2021-11-29,실험계획법이 어려운 산업공학과 대학생을 위한 실험계획법 강의!
89,1,2019-02-21,[강연소개]필수 기술 교양! 4차 산업혁명 테크 트렌드 – 임춘성 연세대 산업공학과 교수 #윌라 위클리 테크놀로지 팁스
90,1,2019-10-01,[취득 자격증] 학과별 자격증 추천 : 유한대 메카트로닉스학부 산업공학과 편
91,1,2021-12-09,산업공학과 편입 고졸 직장인 누구나 가능한 방법!
92,1,2020-07-29,산업공학과 진로 정보 및 학과 정보!
93,1,2020-05-08,인서울 산업공학과 지원시 참고해야할 것
94,1,2019-07-08,전공 추천: 산업공학과(Industrial Engineering) 소개 - 졸업 후 전망까지
95,1,2021-07-14,[이지칼럼] 동국대학교 산업시스템공학과 1학년 1학기
96,1,2021-08-09,"[학과 소개] 어서와, 산업경영공학과는 처음이지?"
97,1,2020-09-14,산업공학과 대학교 선택의 기준은?
98,1,2021-09-02,[학종 꿀팁] 서울과기대 산업공학과 자소서 첨삭 멘토의 \'자소서로 입학 사정관 매료시키는 비법\'
99,1,2020-05-15,[생생인터뷰] 신도고 졸업생의 한양대학교 산업공학과 합격스토리
100,1,2020-10-12,[광진구 독학재수학원] 주제별 진로탐구(산업공학과)
101,1,2019-12-04,"산업공학과 출신, LG전자 CEO에 오르다"
102,1,2021-01-08,산업공학과 진로 : 취업 가이드 IT분야편
103,1,2021-07-12,"산업공학과 학사편입, 재학생 최단기간 준비 방법은?"
104,1,2021-10-26,"인간공학기사 응시자격, 꼭 산업공학과 졸업생만 시험을 볼 수 있나요?"
105,1,2019-02-12,2019. 2. 12.(화) 산업공학과 신입생 오리엔테이션
106,1,2021-11-29,산업안전공학과 및 산업안전보건학과 괜찮나요
107,1,2021-12-16,"산업경영공학과 전공 탐구, 졸업 후 진로와 관련 자격 및 시험"
108,1,2019-04-18,산업공학과 취업 걱정하지 않아도 되요!
109,1,2020-03-10,산업공학기술자 하고 싶다면? 산업공학과!
110,1,2019-04-29,산업공학과 전망이 궁금해?
111,1,2021-09-27,산업경영공학부 산업공학과 2학기
112,1,2021-01-28,산업공학과 교과 / 비교과 활동 / 선택과목
113,1,2021-12-22,2022년 중소기업 계약학과 산업대학원(석사학위과정) 신입생 모집 공고(충남대학교 산업시스템공학과)_중소벤처기업부
114,1,2019-05-10,산업공학과 순위 같이 알아봐요!
115,1,2021-07-08,[산업공학과] 공대의 경영학과? 산업공학과 선배가 들려주는 산공이야기
116,1,2019-04-05,산업시스템공학과 어렵게 생각하지 말아요!
117,1,2021-08-23,산업공학과 전공서적 2021년 2학기
118,1,2021-04-08,[산업공학과 세부전공 소개]경영과학: 합리적 의사결정을 향한 항로(1)
119,1,2021-07-12,2021 인천대학교 산업경영공학과 졸업생 인터뷰 上편
120,1,2021-04-13,[산업공학과 세부전공 소개]경영과학: 합리적 의사결정을 향한 항로(3)
121,1,2021-01-12,산업공학과 취업 분야의 다양성을 생각한다면?
122,1,2021-12-03,4차산업의 기초이자 필수! 서울사이버대학교 전기전자공학과
123,1,2020-09-13,학생부종합 전형으로 산업공학과(부)를 가려면?
124,1,2021-09-28,노벨상 수상보다 중요한 것[동아광장/이성주]/·아주대 산업공학과 교수
125,1,2021-08-18,"물류관리사 합격 후기 (산업공학과, 2021)"
126,1,2020-12-04,산업경영공학과 등급 확인하고 대학 가기!
127,1,2021-12-03,우주항공 및 로봇산업의 근간이 될 서울사이버대학교 기계제어공학과
128,1,2021-05-25,"학점은행제 산업공학과, 전문대 산업경영과 졸업한 후 하는법!"
129,1,2019-11-24,명지대학교 합격 수기 / 16학년도 / 산업경영공학과 / 새빛모리 22기 강성우
130,1,2021-08-18,취업 걱정 없는 산업공학과 수시 정보!
131,1,2021-02-17,[학과 정보] 산업공학과
132,1,2019-12-17,서울대학교 산업공학과 캠프 신청하세요~^^
133,1,2021-09-08,산업공학과 전공도서
134,1,2021-08-14,산업공학과란?
135,1,2019-03-28,"조선대 산업공학과 백정우 교수, 기획재정부 산하 공기업 경영평가단 위원 위촉"
136,1,2020-06-08,산업공학과 진로 알아보고 단기간에 학사학위 취득!
137,1,2020-05-07,산업공학과진로 - 데이터분석 과 품질관리등 나에게 맞는 직업군 찾기
138,1,2019-07-16,산업공학과 수시 지원을 목표로 한 친구들 주목!
139,1,2021-11-10,[졸업생 현직자 인터뷰] 크라우드 펀딩 PD가 들려주는 창업생태계 이야기 (와디즈 정환희 PD(산업공학과 \'10) 인터뷰)
140,1,2021-03-06,2021 산업공학과 총정리(대학어디가)
141,1,2019-11-08,"산업공학과 진로, 학사학위 취득과 취업준비까지 단번에!"
142,1,2020-11-23,산업공학과 전공수업 리뷰
143,1,2020-10-22,"ICK 한영대학교 | 화공산업공학과, 한국화학공학회 전국경진대회 수상"
144,1,2020-06-05,연세대 산업공학과. 동기 입대 우정 사진 by 왕십리 이미지랩
145,1,2021-08-13,김아영 카이스트 건설및환경공학과 교수 이성주 아주대 산업공학과 교수 서울대  임용
146,1,2021-10-26,"재료공학과 강수영 교수, 산업통상자원부 장관 표창 수상"
147,1,2021-05-31,[디지털 시대의 전공들] 카이스트 산업및시스템공학과
148,1,2020-06-12,산업공학과 순위 진로 확인하고 준비하기
149,1,2021-01-22,대학 학과 탐방! 산업공학과
150,1,2021-07-15,"\""인류의 新대륙, 메타버스에 올라타라\""<김상균 강원대 산업공학과 교수> ㅣ한국능률협회컨설팅·KMAC"
151,1,2021-02-09,산업경영공학과 전공자도 마케팅관련 일을 할 수 있을까? 마케터가 될 수 있을까?
152,1,2021-10-04,[2021 한양대학교 산업공학과 BK21 스마트 시스템 세미나] 공유와 협력에 기반한 스마트시스템의 교육과 연구_정인재 교수님
153,1,2021-07-12,공학계열산업공학과과목선택
154,1,2020-10-23,"산업안전공학과 중퇴, 학점은행제로 학사학위 재도전"
155,1,2021-08-02,전기자동차공학과 4차 산업혁명 시대에 앞장서는 우석대학교
156,1,2022-01-04,기계공학과 전자공학과 C언어 전공대비 학원 추천
157,1,2020-04-12,[라떼 인터뷰]서울과학기술대학교 산업공학과 ITM
158,1,2021-04-21,"학점은행제 산업공학,산업공학과 2년제 졸업후 학사학위 과정!"
159,1,2020-09-07,학점은행제 산업공학 : 전문대 산업공학과 졸업 후 학사학위
160,1,2021-01-21,21학년도 인천대학교 산업경영공학과 편입 질문 후기 : 모두 수고하셨습니다 :)
161,1,2021-12-01,"[2022 정시] 첨단 산업학과 신설 물결…\'AI·미래자동차\' 관련 학과 주목! -AI학과, 자동차학과, 모빌리티공학과"
162,1,2019-12-09,산업공학과 수능 유리하게 지원하자
163,1,2019-02-19,"학과선택, 산업(경영)공학과 학과정보"
164,1,2021-07-21,[호남대 전기공학과]4차 산업혁명시대 에너지신산업 주도
165,1,2020-06-01,어서와 산업공학과는 처음이지?
166,1,2019-11-07,조선대학교 산업공학과 성과 \'눈길\'
167,1,2019-08-02,산업공학과 내신 등급 컷 어디서 알아봐야해요?
168,1,2021-07-23,[호남대 컴퓨터공학과]4차산업혁명시대 IT전문가 집합체
169,1,2021-05-26,산업공학과
170,1,2021-08-09,컴퓨터공학과 미래산업을 이끌어갈 인재의 요람 우석대학교
171,1,2021-08-14,경희대학교 산업공학과 공증전화카드 경희대 로고 전화카드
172,1,2021-01-27,21.01.26 산업공학과 랩인턴 첫 출근과 나의 마인드
173,1,2020-10-21,"한영대 화공산업공학과 학생들, 전국경진대회 입상 쾌거"
174,1,2020-11-19,취업률 우수한 산업공학과 편입 어디로 가지?
175,1,2020-10-07,산업공학과 전망 및 대학 순위 알아보기
176,1,2019-11-19,산업정보시스템공학과? 어떤걸 배우는 학과일까
177,1,2021-01-14,티파니닷컴에서 제작한 한양대 산업공학과 롱돕바 과잠 후기 / 흰색 돕바 과잠 시안 / 대학 과잠바 디자인 / 단체복 제작
178,1,2021-08-06,2021 인천대학교 산업경영공학과 졸업생 인터뷰 下편
179,1,2021-01-26,[학과소개]졸업생은 별도 자격증 없이도 안전관리자 선임! 산업안전공학과
180,1,2020-09-06,팁24. 고등학생분들을 위한 나무위키 산업공학과(산업경영공학과) 학과 소개 공유
181,1,2020-08-09,팁.21 4학년 선배의 산업경영공학과 취업에 대한 생각은 어떨까?
182,1,2021-05-26,"Q 인서울 대학 중 산업공학과 소개와 졸업 후 진로, 대입 결과(2021학년도)가 궁금합니다."
183,1,2020-11-11,인하대 산업공학과
184,1,2019-06-13,산업공학과 순위 지금 확인하세요!
185,1,2020-07-23,"서울대 산업공학과 커리큘럼, 진로 알아보고 수시접수하자"
186,1,2020-04-27,슬기로운 산업공학과 생활 :) #오산대 #산업공학과
187,1,2021-08-24,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 학과 소개_신소재공학과
188,1,2020-01-15,산업공학과 입결과 유사학과들을 알아보자
189,1,2021-07-13,[칼럼 필사#88일차] _ 매경이코노미스트// 통계가 거짓말이 되는 시대 (feat. 연세대 산업공학과 지용구 교수)
190,1,2019-12-22,전남대 산업공학과 학종 합격 후기/ 공유/ 면접 썰
191,1,2021-12-29,"학점은행제 안전공학과 , 산업안전과 초대졸 학사학위"
192,1,2020-02-27,서울대 \'산업공학과\' 선배가 말하는 학과 관련 공부는?
193,1,2021-03-26,[공지][광진구 독학재수학원] 한양대학교 산업공학과 / PK독학재수학원 광진본원점
194,1,2021-05-31,내신 1등급/2등급/3등급/4등급/5등급대 산업공학과 대학교 목록
195,1,2021-01-05,전자공학과 진로 : IT 산업 분야 취업 가이드라인
196,1,2019-04-08,[공학계열] 산업공학과 자격증이 궁금하다!
197,1,2021-06-25,"산업시스템공학과, ‘중소기업 계약학과 평가’서 최고 등급 획득"
198,1,2021-08-26,한밭대학교 미래산업융합대학 기계소재융합시스템공학과가알고싶다!
199,1,2021-12-27,산업안전기사 취업 법정선임 위한 준비
200,1,2020-03-07,건국대·서울과기대·숭실대·명지대·아주대산업공학과 합격 사례 : 진로희망이 매년 바뀌었다면?
201,1,2019-05-01,“왜 단순함이 최고의 전략인가?”… 연세대 산업공학과 지용구 교수가 알려주는 <복잡성 버리고 살아남은 기업비결 ‘단순화 전략’>
202,1,2020-02-11,[산업공학과] 역량 및 전공관련 도서
203,1,2021-10-12,미래산업을 이끄는 인재 양성! 성결대학교 컴퓨터공학과
204,1,2020-01-21,"이공대 학생들의 솔직 인터뷰! (화학생명공학과, 산업경영시스템공학과)"
205,1,2021-12-07,"숭실대 산업·정보시스템공학과 한진일 교수, 한국경영과학회 ‘차동완젊은경영과학자상’ 수상"
206,1,2021-11-25,[4시에 만나는 미래] 211122 메타버스 산업 어디까지 성장 할까? (with 연세대 산업공학과  박희준 교수)
207,1,2020-07-28,"기계공학과, 전기공학과, 산업공학과, 신소재공학과, 컴퓨터공학과 선배님의 비밀스런 \'스펙\'"
208,1,2021-08-06,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 생명화학공학과 소개
209,1,2022-01-04,강영식 (사)대한설비관리학회장 · 세명대 보건안전공학과 교수 - 대한민국의 모든 산업현장에 안전이 보장되기를
210,1,2020-05-28,"[2020-1_전공소개] \""합리적인 의사결정을 통해 산업의 전반적인 문제를 해결하는 법을\"" 배우는 산업공학과"
211,1,2019-12-12,"임성욱 대진대 산업경영공학과 교수, 공로패 수상 영예 [신지식인소셜포럼 위클리피플]"
212,1,2020-09-21,"장안동독서실 스터디카페 [토즈] \""정석호 회원님\"" 연세대 산업공학과 합격 인터뷰~"
213,1,2021-07-05,"[동서대] 4차 산업혁명 관련산업에 컴퓨터와 소프트웨어를 응용, 적용하다 \'컴퓨터공학과\'"
214,1,2019-01-25,[대학입시] 조선대학교 산업공학과 알아보기
215,1,2019-01-22,서울대 산업공학과+원자핵공학과+조선해양공학과 수시 일반전형 경쟁률+추가합격순위(충원율)+합격자 예상 내신등급
216,1,2021-10-31,"[산업공학과 세부전공 소개]산업공학의 꽃, 품질경영에 대해서 알아보자(2)"
217,1,2021-08-30,"[학과를 말하다] 건설시스템공학과, 4차산업혁명시대를 이끄는 미래 건설 전문가!"
218,1,2020-04-07,"[빅데이터] 빅데이터란? - 서가명강, 서울대 산업공학과 조성준 교수"
219,1,2019-02-26,산업공학과 진로 적성 취업 알아보자
220,1,2020-09-18,2020 산업공학과 캡스톤 디자인 첫 모임
221,1,2019-12-31,산업공학과 편입 어떤 대학을 가는게 좋을까?
222,1,2020-06-11,오산대학교 어디까지 가봤니? -산업공학과 편 :)
223,1,2021-07-01,숭실사이버대학교 도시인프라공학부 소방방재학과 & 산업안전공학과 & 건설시스템공학과
224,1,2021-10-22,다양한 산업경영공학과진로 지금부터 알아봐!
225,1,2020-03-23,산업공학과 학과소개 전공소개 | 공신위 학과#3
226,1,2021-08-23,"4차 산업혁명 시대의 개척자, 동신대 기계공학과"
227,1,2020-11-16,"앞당겨진 IT산업 혁신, 높아진 컴퓨터공학과 유망성"
228,1,2020-10-18,"선배가 알려주는 인천대학교 산업경영공학과 인터뷰 : \"" 인천대 산경?!\"" 그거 내가 다 알려줄게"
229,1,2020-09-29,21학번 후배들을 위한 인천대학교 산업경영공학과 면접 준비 지침서(*전공 질문 문항 및 팁)
230,1,2020-09-28,[산업공학과 신입생 Q&A] 산업공학과가 궁금해? 드루와~
231,1,2021-05-10,한민홍 전 고려대 산업공학과 교수 :80세에도 자율주행 \'현역\'
232,1,2020-05-29,전남대 산업공학과 2013~2020 수시입시결과
233,1,2021-07-02,[카이스트 대학원]카이스트 대학원 산업 및 시스템공학과 입시요강 및 합격 전략
234,1,2021-08-25,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 기계공학과 소개
235,1,2019-02-20,산업공학과 전망과 졸업후진로
236,1,2020-11-16,[합격후기]토즈스터디센터-연세대 산업공학과 정석호 님 합격수기
237,1,2020-12-29,화학공학과 4차산업시대의 장밋빛 학과
238,1,2020-06-29,산업공학과[구미독학재수 구미재수학원 구미독학재수학원]
239,1,2021-11-12,소방안전관리자2급 자격증 취득 가능! 세종사이버대 소방방재학과 / 소방행정학과 / 산업안전공학과
240,1,2020-10-27,울산과학대학교 2021학년도 신입생 모집요강 안전및산업경영공학과 편
241,1,2021-07-28,4차 산업혁명을 주도할 스마트 인재를 양성하는 광주대학교 융합기계공학과
242,1,2021-12-21,2022 정시 산업경영공학과 순위 & 배치 표준점수
243,1,2020-08-24,"[학과/진로 선택 과목 톺아보기] #13화학/산업/재료공학 계열(산업공학,신소재공학,에너지공학,화학공학,생물공학과 진출분야, 전공관련 도서, 추천도서)_안산 고잔동 써미트 수학학원"
244,1,2021-01-15,[대치동입시컨설팅] - 패스플러스                                                             연세대학교 산업공학과(학종) 합격!!!
245,1,2020-01-10,건국대학교 산업공학과 편입 합격 후기
246,1,2021-11-08,[한국산업기술대학교 누리온] EH교과 우수 수기 공모전 - 최우수 미디어디자인공학과 이* 학생
247,1,2021-07-02,산업경영공학과? 학과소개 -명지대 정은 멘토
248,1,2019-11-12,산업공학과 편입이 목표인 학생들이라면
249,1,2021-10-28,"대진대, 산업경영공학과 임성욱 교수 ‘제16회 전자 · 정보기술(IT)의 날’산업통상자원부 장관상 수상"
250,1,2021-10-08,"학점은행제 산업공학 , 산업경영공학과 전문대 학사학위 취득 완성!"
251,1,2020-06-18,"안녕하세요 항목에 관한 소개:: 도시공학과, 컴퓨터공학과, 산업공학과"
252,1,2019-09-11,숭실대학교 산업정보시스템공학과 공식 기자단 산공PRESS 5기를 모집합니다!
253,1,2021-07-31,"4차 산업혁명 시대의 미래, 동신대학교 정보통신공학과 학과 탐방하기!"
254,1,2020-11-26,"생명공학과 진로, 생명공학과 취업 ;동물생명공학과, 융합생명공학과, 시스템생명공학과, 바이오산업공학과, 분자생명공학과, 생체의공학과, 생명공학부, 의생명공학과, 생명화학공학과 등"
255,1,2020-08-06,산업공학과 대학교 나의 선택은?
256,1,2020-12-02,산업경영공학과 추천도서 및 학과 안내
257,1,2021-05-25,[이지칼럼] 동국대학교 산업시스템공학과를 소개합니다!
258,1,2019-07-12,숭실사이버대학교 학과소개: [산업안전보건 분야의 실무형 전문인력 양성소] 산업안전공학과
259,1,2022-01-13,스펙 쌓기 좋은 전자공학과 대학교 어디?
260,1,2021-03-11,과 이름 외우다 한 학기 순삭? 산업의 미래를 여는 융합생명공학과
261,1,2021-07-02,컴퓨터공학과 학생이 말해주는 4차산업혁명의 현주소
262,1,2020-02-19,15학번 복학생의 건국대학교(산업공학과) 방문후기
263,1,2021-07-23,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 학과 소개_나노반도체공학과
264,1,2020-09-25,"고등학생이 빅데이터 분석, 데이터 사이언스를 진로로 고민한다면 산업경영공학과가 좋은 전공일까?(*인천대 산업경영공학과 기준)"
265,1,2019-09-30,수원대 편입 합격수기(산업공학과) 이OO (동국대학교 전산원 컴퓨터공학 졸업)
266,1,2020-07-31,포항공대 산업공학과 석사 최종합격 후기 (21년 전기)
267,1,2019-02-13,수시 합격생_ 서울대 산업공학과 고재용 학생(마포고)
268,1,2021-10-12,산업안전기사 자격증 학습 순서의 포인트
269,1,2020-07-09,"나의 인천대 산업경영공학과 1학년부터 지금까지, \'회고록\'"
270,1,2020-10-22,산업공학과 취준생:: 2020 YEHS 메이커톤 수상기
271,1,2020-11-10,"신소재공학과 / 산업공학과 / 기계공학과 / 전기공학과 / 컴퓨터공학과 진학 - 선택과목, 교과, 비교과 활동"
272,1,2020-06-16,산업공학과 교수진
273,1,2019-03-08,산업공학과진로 / 산업공학과 과목 / 자격증 등 산업공학과 관련 정보를 알아보자!
274,1,2021-08-01,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 메카트로닉스공학과 소개
275,1,2021-12-28,산업경영공학과 선배의 \'현장실습 인터뷰\'
276,1,2021-09-06,[피플투데이 인터뷰] 안창호 서경대학교 금융정보공학과 교수_대한민국 금융산업 발전의 마중물이 되다
277,1,2021-09-15,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 에너지전기공학과 소개
278,1,2020-08-26,[학과정보] 산업공학과
279,1,2021-09-06,한밭대학교 미래산업융합대학 전기시스템공학과가 알고 싶다!
280,1,2020-09-01,산업공학과 커리큘럼
281,1,2020-08-26,"안전관리자 되는 법, 자격증 로드맵을 제공하는 산업안전공학과!"
282,1,2019-09-20,@ 산업공학과 생기부 이렇게 관리하고 진학하자
283,1,2019-06-18,산업경영공학과 진로 정보 확인하고 가세요!
284,1,2021-08-13,[한국산업기술대학교 누리온] 신입생들을 위한 한국산업기술대학교 학과 소개_기계설계공학과
285,1,2019-03-05,중소기업 계약학과 산업공학과 일곱 번째 졸업생 배출
286,1,2019-05-13,[한국외대] 산업경영공학과
287,1,2020-09-25,"[제약공학과] 4차산업혁명, 제약산업이 대한민국을 이끌어갑니다."
288,1,2021-07-21,[호남대 전자공학과]로봇제어 & 통신기술의 중심 전자공학
289,1,2021-04-14,4차 산업혁명을 주도하고 싶다면? 전주대학교 정보통신공학과를 주목!
290,1,2021-04-11,[산업공학과 세부전공 소개]경영과학: 합리적 의사결정을 향한 항로(2)
291,1,2021-12-29,2022년 1학기 입시안내 : ICT·도시인프라공학부(소방방재학과/전기공학과/환경안전공학과)
292,1,2020-12-28,그동안 적은 산업경영공학과 대학생들을 위한 팁 모음(산업경영공학과 희망하는 분들 필독!)
293,1,2020-06-28,[학과소개] 스마트 세상을 창조하는 공학의 마에스트로 - 산업경영공학과
294,1,2020-02-04,"인하대학교 김동섭 기계공학과 교수, 산업통상자원부 장관상 수상"
295,1,2022-01-06,컴퓨터공학과 진로까지 생각한다면?
296,1,2021-12-10,4차산업의 변화에도 흔들림 없는 기계공학과 이유는?
297,1,2020-01-27,2019 산업공학과 대학별 수시 합격등급 & 학종 대비 과목 선택 방법
298,1,2019-02-05,일반고출신 한양대 산업공학과 재학중인 안호현군 인터뷰/대학교생활/팁/산업공학과특징/취업후고민/LSJ컴퍼니교육파트담당/대학생스타트업
299,1,2021-12-27,산업안전기사 자격증 암기는 필수입니다
