,platform_num,date,content
10,2,2021-07-20,"안녕하세요! 푸근-하게 답변해주는 햄쌤입니다!
 1. 4년제 대학 3학년 재학중이므로 산업기사를 따면 되는지
- 4년제대학 2학년과정을 이수하셨기때문에
  산업기사 응시는 가능합니다.
2. 화학회사 들어가기 위해 위험물 산업기사를 따면 되는지
- 회사마다 요구하는 자격증들이 다르기때문에 잡코리아 같은 사이트에서
알아보시는것이 좋습니다.
 추가적으로 궁금한점 있으시면
아래 연락처로 문의주세요 푸근-하게 상담해드리겠습니다.
화이팅!!
 연락처 : 010-6433-8643
카카오톡 : gameisfun
실시간 오픈채팅 상담 : https://open.kakao.com/o/s7s4Gsnd ※ 관련학과 : 전문대학 이상의 학교에 개설되어 있는 산업안전, 산업안전시스템
                 화학공업, 화학공학 등
※ 동일직무분야 : 경영 · 회계 · 사무 중 생산관리, 광업자원 중 채광, 기계, 재료
                      섬유 · 의복, 안전관리, 환경 · 에너지 
1. 네 산업기사 획득하시면 됩니다. 제가 생각하기론 지원자격이 될거라고 생각들지만,
   보다 자세한건 Q-net 홈페이지에 들어가셔서 자가진단 해보시는게 가장 정확합니다.
2. 보통 관련이 되있긴 합니다만, 생각해두신 회사가 있으시다면, 그 회사에 대한
   지원공고를 보시는 것이 가장 정확하십니다.
3. 대체복무같은경우, 회사에 따라 다 다르기때문에
   대체복무 인정이 되는 회사에 들어가시면 가능성이 있다고 생각됩니다. 현재 관련학과에 해당이 된다면 2학년 수료기점으로 
응시가 가능해서 지금도 응시자격이 됩니다
또한 관련학과 유무는 큐넷 - 자가진단 통해서 확인이 가능합니다 병역특례 지원시 대학2학년이상 수료한경우는 기능사 안되고 산업기사부터 가능합니다.
위험물 산업기사를 취득해야할지 여부는 지원하고자하는 업체에 문의하시는게 좋을듯합니다.
근데, 대학전공을 살려서 병역특례받으시면 참 좋겠지만, 병역특례랑 전공살리는 별개로 하시는건 어떨까싶네요.
저도 잘 아는건 아니지만, 대게 전기,전자기기, 기계쪽 채용이 아마 화학쪽보다는 훨씬 채용이 많을겁니다.
사실 현역 3순위라 병역특례받기는 매우어려운 조건이긴한데, 
병역특례 채용자체는 화학쪽보다는 전기,전자,기계쪽이 많을겁니다.
일단 현역 3순위면 뭐 거의 어렵다고 봐야할것같습니다.
기본적으로 현역선발은 1,2순위자로만 선발을 일단 실시후 여기서 안뽑고 남는인원 생기면
그 남는 인원가지고 10월달쯤 추가선발을 실시할때 그때에나 3순위자도 지원가능한데, 선발인원도 적고, 
지원자는 여전히 많기때문에 사실상 매우 어렵다고 봐야합니다. 운빨 따라줘야 가능할거에요.
거기다 들리는 얘기로는 내년부터는 아예 현역 3순위자는 선발자체를 않한다는 얘기가 있더라구요.
그게 사실이면 사실상 올해 아니면 기회는 없을겁니다.
 "
11,2,2021-08-30,"너무 배우는게 다른 학과여서 뭐가 나은지 비교할 수 없습니다. 
본인의 능력과 관심에 따라 선택하시는걸 추천드립니다.
수학이나 프로그래밍, 경영학 등에 관심있으면 산업공학
물리, 화학 등 과학 분야에 조금 더 관심있으며 신소재 
번외로 ,두 학과 모두 학벌이 좋은 경우에 괜찮은 학과입니다.
중위권 이하 대학이라면 저 학과들보다는 컴공/전기전자/기계/화공 등 정체성이 뚜렷한 학과들로 가시는게 좋습니다 취업은 산업공학과가 좀 더 잘되는걸로 알아요
대학원까지 생각하면 신소재공학과로 가세요!
참고하시기 바라며 관련 학과로
선문대 산업경영공학과 소개해드릴게요
선문대 산업경영공학과에서는
4차산업혁명 시대에 필요한 공학적 지식과
경영학적 마인드를 갖춘 융합형 인재 양성을 목표로 합니다
* 산업안전기사, 품질경영기사 등의 자격증 취득을 위한 방학 중 무료 자격증 특강 실시
* 신입생의 학습능력을 증진 시키기 위한 자율적 학과 멘토멘티 체계 구축
* 품질, CPIM, 물류로지스피아, 소프트웨어 등 전공 동아리 운영
* SW중심대학, 4차산업혁명 혁신선도대학 등 주요 사업에 참여
IT기술과 생산, 물류, 품질 및 산업 안전 분야에 대한
전문적인 교육을 제공하고 학생들을 위한 교육 환경과
다양한 장학지원 프로그램 등 우수한 교육여건을
보유하고 있는 선문대 산업경영공학과에서 꿈을 펼쳐보세요!
https://youtu.be/GM2UjDS2LQc   두 학과 모두 전망은 괜찮은 편입니다.
산업공학과에서 산업관리자, 보건관리자로
진출한다면 초봉이 높은 편입니다.
산업안전/보건분야에 관심이 있다면
‘유한대학교 지식융합학부의 산업안전학과’로
지원을 생각해보시길 바랍니다.
▶성적반영: 전체 성적 중 최우수 2개 학기
고등학교 1학년~3학년 성적 중에서
최우수 2개 학기의 성적만 반영하여
학기별 성적 편차가 있는 학생들은
더욱 유리하게 지원할 수 있습니다.
▶유한대 산업안전학과는 기업의
안전⦁보건⦁환경을 시스템적으로 관리하고
운영하기 위한 전문관리자를 양성하는 학과입니다.
▶입학 후 최단 기간에 안전관리자 자격 취득 가능,
취업 후 경력을 쌓는 동시에 학사학위 과정으로
4년제 학위까지 취득 가능
▶초봉 3000만~4000만원으로 높은 연봉,
타 직종에 비해 낮은 노동강도로 선호 직종으로
각광받는 안전관리자, 보건관리자로 진출가능  https://pf.kakao.com/_WbJgxb 유한대학교
""마음을 움직이는 단 하나의 선택"" 유한대학교 입학지원센터입니다.
pf.kakao.com  안녕하세요 대진대학교 온라인 서포터즈입니다.
두 학과는 너무 분야가 달라 어느 학과를 추천할 수 없습니다. 취업률은 학교마다 조금의 차이가 있지만 두 학과 모두 높은 취업률을 보여주고 있습니다.
대진대학교에는 다양한 학과가 있으니 아래 링크로 들어오셔서 다양한 학과  교육과정 한번 살펴 보세요.
https://www.daejin.ac.kr/contents/www/cor/hiteng.html 대진대학교 - 휴먼IT공과대학
홈 대학/대학원 대학 휴먼IT공과대학 대학/대학원 대학 대순종학대학 인문예술대학 글로벌산업통상대학 공공인재대학 과학기술대학 휴먼IT공과대학 창의미래인재대학 대학원 학과 편제 휴먼IT공과대학 대진대학교의 휴먼IT공과대학 소개입니다. 전공안내 IT융합학부 학과정보 바로가기 홈페이지 바로가기 전자공학과 학과정보 바로가기 홈페이지 바로가기 에너지공학부 홈페이지 바로가기 환경에너지공학과 학과정보 바로가기 홈페이지 바로가기 기계공학과 학과정보 바로가기 홈페이지 바로가기 신소재공학과 학과정보 바로가기 홈페이지 바로가기 산업경영공학과 학과정보 바...
www.daejin.ac.kr "
12,2,2021-11-01,"제 주변 친구들 보니까 잘 되던데용  부산대학교 입학본부에 오신걸 환영합니다.
Leap forward, PNU! 시대를 열어가는 담대한 지성, 부산대학교 수시모집 수험표 출력(바로가기) 체육교육과 실기고사 자가문진표 작성(바로가기) 체육특기자전형 실기고사 대상자 공고(바로가기) 체육교육과 실기전형 1단계 합격자 공고(바로가...
go.pusan.ac.kr 부산대학교 입학처 링크입니다. 참고를 해보시면 될거 같아요~
대학을 가려고 하시는데에 있어서 
어느 대학을 가야하는지 고민이 되실거에요.
대부분은 성적에 맞춰서 대학을 결정하게 되는데요.
그런데 그 보다 중요한 부분은 자신이 어떤 분야로
흥미를 가지고 있느냐가 중요하다고 할 수 있어요.
자신이 관심있는 분야 및 전공으로 지원을 하셔야
입학을 하고 나서도 후회없는 선택으로 이어질 수 있어요.
현재 전공 선택에 이어서 고민이 되신다면,
광운대학교 정보과학교육원도 좋은 선택이 되실 수 있을거에요. 
사회복지, 게임프로그래밍, 호텔경영, 외식경영, 체육학 등 
14개의 다양한 전공이 개설되어 있기 때문에 선택지가 많아요.
2년에서 2년반이라는 학업 기간으로도 4년제 대졸 학력과
동등한 학력을 인정받을 수 있기에 
시간 단축과 동시에 학력을 만들어보시기 안성맞춤이실거에요.
면접100% 선발을 하고 있어요! (실용음악은 면접+실기포함)
전공 선택이 고민이시라면 
광운대 정보과학교육원을 한번 참고해보시는 것도 좋으실 것 같아요~ [광운대학교]캠퍼스투어 영상
╭╮╭☞ ╭╮ ╭╯ ╰╯ ╭╯ ╰╮ ╭╯ ╰╮ ╰☞ 함 께 보 시 죠 ! ╰( ´◔ ω ◔ `)╯
pf.kakao.com  "
13,2,2021-10-29,"생기부가 잘 구성되어 있다면 합격가능성도 있습니다.
도전해보세요."
14,2,2021-02-18,"물리 선택은 필수는 아니지만 수강하면 도움이 됩니다. 
인간공학분야나 최적화부분에서 물리적인 지식이 있으면 도움이 됩니다. 
물리가 반드시 필요한 공과대학은 기계공학, 전자공학, 신소재공학, 화학공학은 물리가 필요합니다.
오히려 생명공학이 물리와는 거리가 있습니다.
물리를 선택하지 않았다면  수학세특이나 진로활동, 동아리 활동에서 산업공학에 필요한 물리적 원리나 활동을 탐구해 주시면 큰 문제 없을 것 같습니다.
물리가 필요한 순위를 정하면 
기계, 전자, 전기, 신소재, 건축공, 토목공 > 화학공, 환경공> 산업공학> 산업경영공학> 생명공학 
이렇게 생각하시면 될 것 같습니다.
물리 선택 안 했다고 스트레스 받지 마시고 선택한 과목 내신 등급 최대한 올려 주세요..
전공적합성은 다른 방법으로 표현할 수 있습니다.
열심히 공부하고 준비하여 좋은 결과 얻기를 응원합니다.
더 궁금한 내용 있으면 질문 채택 후 1:1 로 질문해 주셔도 됩니다"
15,2,2021-07-22,"경영위에   행정이라는 말이 있듯이
행정은   개설한대학이 많지 않기에
취업은 큰 걱정 않하는 학과 입니다.
공무원 보다 대기업에 인사행정으로
취업 많이  하고  보건행정으로  대형병원으로
소방행정으로 소방청으로도  진입 할수
있습니다.
행정학만으로 먹차기에 복수전공
꿈도 꾸지 마세요!"
16,2,2021-08-15,"안녕하세요.
과학고/카이스트/서울대 대학원 출신으로 
실제 서류/면접 심사관 들어가는 임원입니다.
(카카오톡[돋보기/찾기기능]에서 자소서로 검색하면 제 로고 바로 나옵니다.)
---------------------------------
음..
제가 얼마전에 본인과 비슷한 분을
국내 탑클래스인 N사... 에 합격시켜드렸는데
나이랑 학벌, 학점이 거의 비슷하십니다. 
그분이 오히려 학점이 낮았던 것 같아요.
다만 그 분은 SW엔지니어라서 직무가 특정되어 있지만
본인은 그렇지 않지요
지금 27살이시니 좀 있으면 28됩니다. 
솔직하게 저라면 직종, 기업 따질 상황이 아닌 것 같아서 
(사실 일반 사무직부터 다 가능한 학과잖아요)
산업안전기사나 사무자동화산업기사 보유자를 조금이라도 쳐 주는 곳에 
다 넣을 것 같습니다.
지금은 선택해서 가려고 할 때가 아니라
어디든 들어간 후에,
전열?을 재정비해서 이직하실 생각을 하셔야 합니다.
지금 1년 놓치면 취업 정말 어려워지니 열심히 해보세요~!
궁금하신 사항이 있는 경우 아래 링크로 오시면 진지하게 대화 가능합니다.
제게 서비스 의뢰 같은 것 안하셔도 
문의 가능하십니다.
----------------------------------
크몽, 재능아지트, 오투잡 등에서 국내 최고수준 5점 만점 후기 총 1000개 이상 있습니다.
추가 도움 필요시 하단 링크 누르셔서 요청하시면 KAIST 출신 임원이 정성껏 상담해 드립니다.
http://pf.kakao.com/_wVtds 인생을 바꾸는 합격 자소서
억대연봉 서울대 카이스트 출신 임원이 합격시켜드립니다
pf.kakao.com "
17,2,2021-10-23,"건국대 산업공학과 지난해 입결이니 참고하세요.   대입정보포털 어디가 www.adiga.kr 사이트에서 전년도 입시결과를 확인하는 방법이니 참고하세요. 
 대입정보포털 어디가 www.adiga.kr > [대학/학과/전형정보] > [학과정보] 메뉴에서 대학명과 학과명으로 검색하여 [입시결과]를 바로 확인할 수 있습니다. (로그인 필수)
  수시컨설팅 가격이 넘 비싸서 좀 고민됐었는데 거북스쿨은 싸고 괜찮더라구요 한번 들어가보세요"
18,2,2021-05-28,"고등학교 수학과 관련 산업공학과에서 배우는 내용은 주로 확률, 통계 가 주 메인입니다.
그다음은 행렬 등이 해당합니다.
산업공학은 많은 이들이 품질관리, 품질보증, 품질경영 (명칭만 틀릴 뿐 기업규모에 따라서 틀리거나 세분화할 뿐입니다.)에 근무하고 물류, 생산관리, 기획, 전산  등등에서 일을합니다.. 산업공학과는 미적분보다는 통계가 중요합니다.
자원, 사람, 시간을 얼만큼 집어넣고 배치하면
가장 돈을 많이 벌 수 있을까에 대해
공부하는 학문이라할 수 있기 때문에
자원, 사람, 시간이 모두 변수가 되며,
하나의 공식이 만들어지고, 여기에 수학과 통계를 적용하여
확률적인 결과값을 산출한다고 볼 수 있어요.
이에 관련된 활동으로 주제를 잡아보는 것이 좋겠네요.
참고하시기 바라며, 관련 학과로
선문대 산업경영공학과 소개 남기고 갈게요~
선문대 산업경영공학과는
전공지식을 활용한 필리핀 현지 기업의 제조컨설팅 프로젝트를 통해 
실무 역량 강화를 위한 필리핀 전공 연수를 실시하고 있습니다. 
또한 호주 디킨대학교 2+2 복수학위 프로그램(선문대학교 유일 프로그램)은 
산업경영공학과에서 2년 재학 후 호주 디킨대학교에서 2년 유학하면 
2개 졸업장을 동시에 수여(Bachelor of Information Technology학과)받을 수 있는 혜택이 주어집니다.  https://youtu.be/4mSpBHg259U  "
19,2,2021-05-30,"변호사를 목표로 하신다면 경영학과를 가는 것이 나아 보입니다. 
경영학과 진학을 진지하게 고려하고 있으시다면 경영학과에서 배우는 과목들과
 로스쿨를 포함한 경영학과를 졸업한 후 갈 수 있는 다양한 진로에 대해 알아보고
 본인에게 맞는 방향과 뚜렷한 목표를 세우시는 것을 추천합니다. 이 글 읽어보시면 좋겠습니다.
 http://bit.ly/2S9SvLp <유저씨> 경영학과 진로 테크트리 소개
경영학과 진로 테크트리 소개 경영학과에서 배운 내용으로 전문자격증, 금융공기업, 일반기업 등에 도전하고자 한다면 반드시 생각해 봐야 할 사항 총정리! 본 문서의 저작권은 ‘유저씨’에게 있습니다. 무단 도용, 복제 및 사용을 금지하며,  저작권자의 허락없이 무단 사용시에 관계 법령에 의거하여 처벌받을 수 있습니다.  Copyright© yoojussy. All rights reserved.  CONTENTS 들어가며- 경영학과 출신이 주는 시그널은 사실상 없다 I. 경영학과에 가면 뭘 배우는가? 1. 경영학...
bit.ly  변호사가 되는 데는 차이가 없습니다.
본인이 원하는 전공을 선택하시면 좋을 거 같습니다.
회계쪽 변호사를 원하시면 경영학과를
기업 실무쪽 변호사를 원하시면 산업공학과가
더 나을 수도 있습니다. 산업공학과 vs 경영학과
결론적으로는 변호사가 되고 싶습니다.
문과를 더 잘하기는 해도 큰 격차 없어요.
실질적으로 배우는게 산업공학과가 더 많다고 생각합니다.
더 유의미한 학문이 뭘까요?
변호사가 되실때는 산업공학과보다는 경영학과 쪽으로 가시는 것이 보다 직업 유사성이 있어서 변호사 되실때 더 도움되시겠습니다. 전공에 제한이 없기 때문에
적성에 맞는 곳으로 진학하시면 되는데요.
변호사로 진출하는 학과로 보면
경영학과 전공자들의 수가 더 많은 것으로 알려져 있답니다.
참고하시기 바라며,
선문대 경영학과 소개 남기고 갑니다~
선문대 경영학과는
전문적인 경영학 이론과 현장실무 역량을 겸비한
21세기형 글로컬 경영인재육성을 목표로 합니다.
전공 분야 관련 자격증 취득 프로그램,
외국어능력향상 프로그램, IPP장기현장 실습 프로그램,
전공해외연수 프로그램 등을 진행하고 있습니다.  https://youtu.be/-82aw5sB1Bw  "
