,platform_num,date,content
11,6,2020-09-14,"일단 자격증을 많이 확보를 해두셨네요.무역업무와 안전관리업무 중에서 고민을 하고 계시구요.먼저 경험이 있는 안전관리업무부터 설명을 드리겠습니다.안전관리는 우선 현장에 대한 지식이 어느정도는 있어야하기 때문에 현장업무에 대한 경험이 있는 인력을 원합니다.업무는 남이 보기에는 편안한 업무처럼 보이지만실질적으로는 현장을 순찰하여 규정대로 작업을 하는지 위험물에 대한 메뉴얼은 배치해 두었는지등을 안전에 관한 내용에 부적합한 부분이 있을 시에는 각 지역 관리자에게 경고조치 및 시정요청들의 현장관련업무와 소방안전 순찰업무 위의 업무를 마치면 보고서를 작성 안전관리센터로 하루의안전 보고를 하는 업무로 이루어져 있습니다.그렇기 때문에 채력을 요구하며, 커뮤니케이션능력,위리관리대처능력이 필요합니다.무역사무의 경우는 경험이 없어서 뭐라고 말씀드리기 힘들지만관련 자격을 많이 보유 하시고 계서서 충분히 두 업종다 가능하실 것 갔습니다. 활동적인 것을 원하신 다면 안전관리를추첨드립니다. 관세사자격증은 포기하지 말고 끝까지 하셨으면좋을 것 같습니다. 우리나라는 수출로 먹고사는 부분이 켜서관세업무는 유망직종이니까요."
12,6,2019-10-05,사료회사/동물약품회사 가시면 좋을것 같은데요. 저도 그쪽 회사 근무했었는데 이력서에서 플러스받을 전공들이시네요^^단 그쪽이 이직에 보수적일수있어 이직사유잘 설명하셔야될것같네요. 회사에따라다르지만제가다닌데는 이직 잦은사람(면접때) 안좋아한다고하시더라구요. 그래도 얘기잘하심 또다들 입사잘 하시더라구요ㅋ 자신감 갖으세요~
13,6,2019-10-05,제가 경험해 보니 무엇이든 서두르지 않는것이 중요하더군요 !.........
14,6,2020-03-01,"확실히 인턴쉽 프르그램을 통해 실제 현업을 겪어보는게 스펙에도 도움이 되고 면접에 가서도 얘기거리가 많아질 거 같습니다. 그리고, 경험해본 사람하고 해보지 않은 사람하고 대화의 질은 확실히 차이가 나기 때문에 면접관들에게 경험 못해본 사람보다는 상대적으로 좋은 인상을 줄 수 있습니다. "
15,6,2020-03-01,실무경험 쌓는것이 취업에 유리할 듯....
16,6,2020-03-01,실전에서 실무경험을 쌓는게 좋다고 생각합니다.  실무는 현장에서 필요한 요소를 몸소 체험할 수 있기 때문입니다. 
17,6,2020-02-20,게임쪽이요. 기술자 연봉 5000만이상.. 그쪽으로 알아보세요
18,6,2020-02-20,현직 자바 개발자입니다..국비 교육 받으실 수 있으면 받아보시면 좋을것 같습니다.. 요즘은 비전공자도 it쪽으로 많이들 일하고 있습니다.. 본인에게 맞을지 직접 교육을 받아보는덜 추천드립니다.. 빅데이터는 문이 조금 좁습니다..자바가 비교적 넓은 편이구요.. 답글 다시면 자세한 부분 더 말씀드릴게요
19,6,2021-01-13,무리아니고 해당 공기업에서 요구하는 기본적인 조건(어학 및 자격증 등)을 맞추면 충분히 지원해볼만 합니다
20,6,2021-01-13,"둘다 함께 준비하시면 됩니다. 어차피 두가지 경우 모두 포인트는 직무와 관련된 경험이기에, 학교 생활 (전공, PJT), 사회 생활 (인턴, 알바), 외부 교육 경험, 외국어, 등에서 본인의 강점을 뽑아서 정리 후 발전 시키셔야 합니다. "
21,6,2021-01-13,"기계공학과는  공학계열이라 대기업,  공기업 구분 없이 필요한 직무가 아닐까요공기업에도 지원하세요 가능한 직무입니다."
22,6,2019-03-27,잘지내시나요.경기도에.옛날보다는 적은수요지만.경기도쪽에일자리가 좀있는것같구요.다른일하더라두관련학과일하시길 바랍니다.장마지나 더운날.잘지내시길...
23,6,2019-03-27,계속지원하다보면 한군대는 연락옵니다.어차피 대기업 아니면 다 거기서거기라 암대나 드가셔서 경력쌓는다고 생각하고 일하시믄됨
24,6,2019-03-27,쉬운길은 나중에 후회를 할수도 있어요. 본인이 판단할 일이지만 지금 당장보다는 나중을 생각해서 신중하게 판단하시길..
25,6,2019-03-27,안산 천안 평택지원하면쉬워요 첨에는
26,6,2020-09-14,"안녕하세요, 저는 제조 분야에서만 약 30년을 근무 하였고 수차례 이직을 통해 지금은 외국계 회사에서 공장을 운영하고 있습니다. 제 생각에는 안전 및 환경에 대한 중요성이 점점 부각되고 있고 이에 따른 관련 법규들도 강화되고 있어 제 경험에 비추어 볼때 안전 관리와 관련한 직업은  굉장히 유망하다고 생각됩니다. 다만 회사마다 요구되어지는 역량이 다르기 때문에 채용과 관련하여 약간의 차이는 있을수 있겠으나 신입으로 입사를 생각하신다면 요구되어 지는 역량 보다는 안전에 대한 인식과 추후 입사하여 업무 수행시 어떻게 일을 할것인가에 대한 마인드가 중요할것으로 생각합니다. 왜냐하면 각 회사마다 안전에 대한 인식과 절차, 또는 업무의 수행영역이 차이가 있기 때문입니다. 참고로 저희 회사의 경우 한국을 관리하는 전담 안전 관리자가 있고 각 단위 공장별 안전 관리자가 있는데 공장의 안전 관리자는 생산 관리 업무와 병행해서 업무를 하고 상당부분 전담 안전 관리자의 가이드를 받아서 업무를 합니다. 괜찮으시면 전담업무 보다는 안전과 생산관리 업무를 병행하는 것도 괜찮을것으로 생각 합니다. 이럴경우 업무량이 약간 많을수는 있겠으나 경험을 쌓은뒤 생산 관리 또는 안전 전담 업무로 전환하는것을 고민해 보는것도 괜찮을것으로 보입니다.  연봉은 회사의 급여 테이블에 준하여 지급되기 때문에 회사에 따른 연봉의 차이는 있겠으나 역할에 따른 연봉의 차이는 없을것으로 생각합니다,진로와 관련하여 고민이 많을것으로 생각되는데 힘내시기 바랍니다, "
27,6,2020-09-14,"고민이 많을 시기입니다. 힘내시고.저는 자동차관련 제조업체에서 24년간 근무했고 산업공학을 전공해서 20년간은 품질업무쪽을 나머지 4년간은 생산부서를 맡아 현재까지 근무하고 있는 사람입니다.안전분야를 잘 알진 못하지만 저희쪽 산업안전part 인력들을 보아왔던 경험으로 간단히 답해봅니다.먼저,채용관련부분인데 우리나라 산업계를 보았을때 산업화의 추세는 지속적이다라고 보면날로 커지는 산업안전문제(각종 재해,사망사고 등)로 인해 일자리자체는 긍정적이라 봅니다.단,채용이 되었다고 해서 다른 직군(생산,품질,공무,생산기술 등)에 비해 진급등 중요보직에 우선되는 것은 아직 미흡하다 볼수 있습니다.약간 1군이 아닌 1.5군의 느낌이랄까요?그러나,그렇다고해서 부정적이라고는 생각되지않습니다.우선 다른 직군에 비해 이직의 기회는 매우 크다고 봅니다.(다른 직군은 해당 회사의 제조물에 국한되는 경향이나 안전분야는 광의의 범위를 공유하기 때문)또한,안전분야로 성공하신 분들은 대개 경험이 쌓이면 별도 컨설팅 또는 산업안전관련 측정,솔루션 제공,PSM 전문가 등으로 본인의 사업체를 꾸려 가시더라고요.어느 분야든 하기 나름이라고 생각됩니다. 본인의 적성이 매칭되고 흥미를 많이 가질수 있는 요소가 있다면 길게 고민하지 마시고 도전하십시오, 어느 길이든 결국 종착역은 비슷해집니다. 어느 분야에서든 동종의 고민을 할수 밖에 없으니 화이팅하시길 바랍니다."
28,6,2020-09-14,어느 분야든 본인이 열심히 해야죠
29,6,2020-09-14,많이 고민하고 있네요1. 신입은 법규를 먼저 공부해야 하고 2. 건설안전과 제조안전은 틀립니다.3. 괜찮은 직업이죠 연봉은 회사마 다름     현장을 알아야 안전하게 하는 방법은 알겠죠
30,6,2020-09-14,신입쪽으로 안전관리자로 들어오기 힘들어요. 하지만 길이 없는건 아닙니다. 저도 오래 고민하면서 준비하다가 제조업 신입 안전관리자로 들어왔어요. 티오가 별로 없지만 가능성은 있습니다. 또한 제조업 보단 건설업에서 주로 채용이 더 많이 이루어지고 있어요.연봉은 케바케...확실히 화학쪽이 더 많은거 같아요.건설업은 현장인 만큼 더 받기도 하고요.
31,6,2020-09-14,"산업안전, 건설안전 연봉높아보이죠? 신입안뽑고 경력직뽑는것도 그나마 양심적인회삽니다 20대 30대는커녕 40대 관리자들도 현장에서는 어리다고 말도안들어요 스트레스는 스트레스대로받고 말않듣다가 사고나면 기업에서는 관리자책임 전혀 상관없는 사고에도 안전교육미실시 등으로 심하면 재판받고 교도소갑니다 현장에서 안전교육 아무도 않듣습니다. 현장은 무조건 빨리빨리 속도 안나면 이것저것 다무시 법적으로 얘기해도 씨알도 안먹혀요 그나마 안전교육해도 하는척만하고 그래서 관리자들은 사진이라도남겨두는거에요 그것도 안전관리자를 채용하는곳에서나 스스로 재판안받으려고 살려고 남겨두는거고, 실근무시 안전관리자없는 현장이 90프로 이상입니다. 왜 심심하면 사고나는 대한민국인지 이제 헬조선 문열고들어오신분에게 말씀드리는건 죄송한데 저도 산업안전, 건설안전, 소방까지 다갖고있지만, 혹시라도 불나거나 사망사고나면 앞으로의 제 청춘때문에 늙지막히 60이후에나 자식들다키우고 홀로 교도소생활해도 될나이쯤 시작하려합니다. 안전은 한순간 방심으로인해 나뿐만이 아니라 그책임자도 같이처벌받는데 우리나라 현실은 그 책임자는 현장에서 무시받는경우가 많아요 그래도 하실생각이면 스펙더쌓고 대기업 방재실정도 추천합니다 물론 그것도 나이먹고 짬되는 노인내들은 않나오는업이라 자리도없지만요"
32,6,2020-09-14,회사에 보니..그분들은 거의 고정이신데회사가 커질때나 신입사원을 인원충원해요로테이션 많은 회사라 타부서에서 데려갈수 있다고 해도..고곳만 타부서로 나가기는 해도 들어가는 분들은 신입이나 외부에서 뽑더라구요그리고...진짜 오래 일하시더라구요아파트 관리팀에 계신분들도 그렇고요...근데...보통은...현장직 겸업하시던데...부장급 이상되야 사무실에만 계시던데...참고해보셔요
33,6,2020-09-14,삭제된 답변입니다.
34,6,2020-09-14,열심히   어느쪽으로 갈건지 확실히!!
35,6,2020-09-14,"워낙에는.. 우리 나라 회사들은 속도를 중요시할뿐 질적인 면에 돈을 많이 쓰지 않아서.. 안전관리를 그닥 중요하게 생각하지 않았습니다. 삼성에서 큰 사고가 나고.. 이곳 저곳에서 관련 사고들이 나기 시작한 약 5년전쯤에 잠시 환경 / 안전 분야를 대기업에서도 인원을 크게 늘린 경우가 있긴 하지만.. 아직까지도 주요 부서로 생각하는 것 같지는 않다는게 제 생각입니다. 참고하시고, 질의에 대해서도 나름 답변을 드려봅니다. 1. 회사별로 다른데, 기술 엔지니어 대비 많은 인원이 필요한 일이 아니기에 기회는 적어보일 수 있습니다. 2. 계약직은 무조건 좋은 선택이 아니고.. 역시 회사별로 다르겠지만.. 제조업에서 건설관련자를 선호하지는 않을 것 같습니다.3. 제가 위에 말씀해 드렸던 내용 참고하시고.. 추가로는 생산라인 또는 건설현장의 위험을 사전에 방지하기위한 패트롤 해야하니 성격이 두루두루 좋아야하고.. 관련된 케미컬이나 위험물질의 관리를 위해 문서 작성, 등 체계를 만들고 교육하며 사람들에게 이를 실질적으로 알게 해주는 역할, 등을 합니다. 최근에는 화관법이나 화평법 제정후 아직 체계를 만드는 회사들이 대부분이기에 좀 바쁜데.. 뭐하는지는 주변에서는 잘이해하기 힘든 역할입니다. 솔직히 얘기하면.. 케미컬이나 국제 규격, 법규, 등에 대해 정통해야 궁극적으로 차이를 만들 수 있을듯 합니다. "
36,6,2020-07-05,자격증이 있고 메리트가 됩니다 자기가 어느쪽에 더 괜찮은지 생각해 보시고안전관리나품질관리가 괜찮은거 같아요
37,6,2020-07-05,"기계공학 출신으로 대기업 개발쪽에 일하고 있습니다안전분야에 관심이 있어서 산업안전.건설안전.인간공학.소방설비기계 이렇게 자격증을 가지고 있는데 전혀 활용을 안하고 있습니다(장농자격증..)즉, 자기가 원하는 직렬에 취업을 하고 싶다면 필요자격증에 대해 확실하게 알아보시고 취득하시길 추천드립니다 "
38,6,2020-07-05,"1.쌍기사. 당연히 하나보다는 둘이 있는게 낫습니다. 시간과 여건, 일정등 고려하셔서 가능하면 두개다 취득하시면 됩니다.2.공기업 준비한다고 보고 하나 선택하라하면 산업안전기사 추천드립니다. 이유는 안전과 관련된 산업은 가스, 물, 전기,시설등 광범위하기때문에 가점을 활용하면서 지원할 수 있는 폭이 넓습니다.반면 품질경영기사는 사기업에서 요구하는 특히 자동차를 만드는공정처럼 통계나 분석이 자주 쓰이는 업종에 유리합니다. 산업공학과도 유사하고요. 따라서 전공이 잘 맞고 공기업과 사기업을 같이 지원한다면 오히려 품질경영기사가 이점이 있습니다.여건에 맞게 선취득 자격증 선택하시면 됩니다."
39,6,2020-07-05,산업공학과는 안전관리랑 거리가 있습니다.
40,6,2020-07-05,두가지 자격을 갓고 계시며 당연히 합격입니다자격 취득하세요
41,6,2020-07-05,"산업안전공학과의 경우 HSE파트로 가시는게 맞구요 일단  자격증의 경우 산업안전기사 + 위험물산업기사 + 대기환경기사나 또는 소방설비기사를 취득하시는게 좋아보입니다. 기본적으로 필요한 자격증은 산,대,위 입니다."
42,6,2020-07-05,쌍기사를 가지고 계시면 당연히 큰 메리트가 되죠 !! 꼭 자격증 취득하셔서 원하시는 기업 합격하길 바라요 !! 파이팅 입니다.
43,6,2020-07-05,"안녕하세요. 두 자격증은 계열이 조금 다릅니다. 환경안전 파트를 희망하신다면 전자가 품질 파트를 희망하신다면 후자가 도움이 될 수 있습니다. 허나, 전자의 경우는 환경과 안전 관련된 추가 차격증을 취득하셔야 경쟁력이 생기고, 후자는 외국어를 함께 하셔야 업무 특성상 해외 고객 대응도 가능할 것 같습니다. (해외 규격이 워낙 많기도 하고..) 특정 직무가 아니라 공기업을 희망하신다면 모두 취득하시고 지원 직무에 적합한 자격만을 기재하시는 것도 방법입니다. 두가지는 결이 좀 달라요. "
44,6,2021-07-21,erp물류 보다는 물류관리사가 기본적인 스펙으로 봐주고있는 추세인거 같구요 물류쪽 가시는데 산업안전기사를 굳이 갈 이유가 있나 생각합니다. 한국사도 공기업이나 공무원 준비아니시라면 필요없구요 어차피 합격을 위한 시험을 치니 머리에 안남는것 같습니다.  erp 와 유통관리사 따셧다면 토익과 컴활 준비하시고 바로 들어가셔도되요  대기업 목표 아니라면  scm 하고 물류운영이라면  이름들으면 알만한 물류  자회사에는 서류합은 가능하실꺼에요 다 모르고 다 처음이라 처음부터 알고 가는 사람 없습니다.. 이론적 정의를 말해도 면접에서는 모른다 평가를 하니 . 솔직히 운칠기삼이 맞는것 같습니다 그때 그때 내 능력이 필요한곳이 있는것 같더군요 2년간 면접제의를 다 안가고 보니 .. 이젠 힘든시기네요  나이가 몇살인진 모르지만 최대한 젊은 나이에 갖춰서 도전하세요 시간끌리면 만들어낼 방패도 없어요 슬럼프는 극복보다는 전 그냥 마주하라고 하고 싶네요 누구나 다 힘들고 취업하셔서 일하시는 분도 힘들어서 슬럼프 빠집니다 선생님이 누구보다 달려왔고 상대랑 비교가 아닌 나 자신에게 노력을 다하고있는 거니까 슬럼프도 옵니다 집에서 가만히 있는 사람이오는 회의감이 아닐테니 하루이틀 그냥 바람도 좀 쐬고 친구들만나서 헛소리도 하고 놀고오세요 그리고 다시 걸어가면 선생님 길이 있지 않을까요 지금의 이시국엔 누구나 다 힘들지만 표현하지않을것 뿐이라 생각합니다.
45,6,2021-07-21,물류관리사랑 유통관리사 취득했으면 된거 아닌가? 컴활2급이나 외국어는 흔한데 유통관리사 2급 물류관리사 정도면 준비 잘한건데
46,6,2021-07-21,"물류관리사에 토스7이면 어디든 서류합 될거란 생각이 듭니다. 한국사도 있으니 NCS 쪽에 자리날 때 대비가 되겠고요. SCM이란 게 사실 별거 없습니다. 전화, 컴퓨터와 씨름하는 직군이라 스펙은 이정도로 두시고 수많은 국내물류회사에 대해 알아보시면서 취준하시는게 좋아보여요 ㅎㅎ"
47,6,2021-07-21,딱 물류의 고정된 높은 자리를 본다기보다물류는 일자리가 다양하고회사마다 햐당 물품 마다업무 스타일과 환경이 다르기때문에현장에서 많이 경험을 해야 하는게 더 중요한덧 같습니다
48,6,2021-07-21,"보세사, 3톤미만 지게차, 중국어, 일본어"
49,6,2021-07-21,이정도 스펙이면 충분히 신입으로 들어가기엔 굉장히 훌륭한 스펙이네요. 밑에 댓글처럼 너무 스펙에 치중하지 마시고 이젠 가고싶은 회사를 좀 더 공부해보는게 어떠실까요 응원하겠습니다!
50,6,2021-07-21,물류보다는 다른쪽을 추천드려요
51,6,2021-07-21,시간적 여유가 되신다면 보세사도 준비해보시는게 좋을것 같습니다.
52,6,2020-08-07,나이 제한이 있다고는 없지만. 회사에서는 나이가 많으신분들 조금 꺼려하는 곳이 종종 있어요업무지시 나오면 연배가 있으신분들이 가르쳐들려거나 직원들 선동한다고 우선순위에서 배제되기도 합니다.또한 회사에서는 지속적으로 고용하기에 정연규정에 따른 제한이 있을 수 있습니다.이런건 자소서에 잘 표현 필요합니다. 또한 그외 횔동으로 적적히 녹여 어필이 필요할것으로 봅니다 
53,6,2020-08-07,항상 나이때문에 고민 하지 마시고 여러군데 다 지원해 보세요지원하는건 ...곧 도전입니다 도전하기도 전에 나이 얼마인데 되나요? 물어 본다면 십중팔구 다 안된다고 할겁니다도전이라도 해보면 상황에 따라 기회가 올지..모릅니다 저는 뭐든 도전 부터 해보시는게 좋을둣해요
54,6,2020-05-29,졔가 38년을 회사 생활을 했는데일단 근무를 통한  실무 경험이 중요하다고생각 됩나다.여러분을 대면하고 실무를 통한경험축적이 좋은 생활의 지혜라고 생각됩니다시간 나시면  소방 자격증을 갖추도록 추천드립니다 저의 짧은 소견을 전합니다 
55,6,2020-05-29,생산관리는 생산직원 허드렛일 관리입니다 대기업은 어학스펙 쌓으셔야 되고 품질관리기사 공정관리기사 자격증 따시면 도움됩니다
56,6,2020-05-29,생산관리는 공장가셔서 6개월에서 1년정도라도 경력을 쌓아 보시고 지원하시는것이 좋을듯 합니다~단순히 눈으로 보여지는 것으로 지시하는것과현장사람들이 어떻게 일을 하는지 알아야 하기에그래야 현장 분위기나 직원들이 마음과 어떤 느낌으로 일을 하는지 알수 있기에인원 관리하기가 좋을겁니다~생산관리 하면서 현장사람들과 잘 소통하는것이 가장 중요합니다~예전에 다니던 곳도 군대제대하고 막 입사한 생산관리자 한명때무에 그 달에 그 생산관리자 때문에 도저히 못다니겠다고 8명이 줄줄이 퇴사한 경우도 있습니다
57,6,2020-05-29,제조업에  관심이있으시다면 생산관리보다 외부인들을 많이 만날수있는 구매 쪽이 나이들어서 할수있는게 더 많을듯하네요
58,6,2020-05-29,근무경험 경력이 중요합니다스펙은 그정도면됩니다지금은 허리띠 졸라맬때입니나구직자나 구인자도 연봉을 중요시 여깁니다지금은 상황이 않좋으니 희망연봉을 낮추던가돈보다 헌재 나의강점이 무엇인가를 정리해서 그걸 면접에 어필하시고 붙으면 일단 할수있을때까지 열심히 해보세요 업무가 어떤것인지 몸이 익힐 때까지 그다음 이직을 고려해보면서 재직 중에 희망 연봉을 올려서 이직에 성공하면 그 담부턴 경력자가 되여 구직하기 수월해질겁니다  일단 몸을 낮추고 경력부터 쌓고 몸값을 올리세요아무리 힘든시기라도 중소기업엔 뽑는데가 반드시 있습니다 힘내시고 자신감 갖고 첫단추부터 끼우시길
59,6,2020-05-29,생산관리업무를 잘 수행하려면 생산의 전반을 익히고 콘트롤해야 합니다. 엑셀 ppt 워드 등 을 충분히 배워서 자료를 수집 분석 개선실천을 할수있는 능력을 키워보세요. 공기업등에 취업하면 큰 도움이 될겁니다.
60,6,2020-05-29,"다들많은글을 써놓으셨는데전기기사로 , 안전기사로 라이센스  팔아먹고사는게 속편할듯."
61,6,2020-05-29,"1. 생산 관리란 인터넷 검색만 해보시면 많이 나와 있을테니 생락하고, 2. 생산을 관리할려면 생산을 잘 알아야 합니다,   - 단순하게 capa , 원가 이런거 말고 ; 제조 과정, 제조 기술, (제조에 필요한 설비,공구,기술, 품질 전부다요) 깊숙히 알아야 대화가 됩니다.    - 엑셀은 전문 학원에서 전문적으로 공부하길 바랍니다.( 이것만 잘하면 생산관리 및 기타 어느부서에도 직장생활하면서 능력 평가될수는.... 아주 중요합니다.)   - 생산관리는 생산을 관리한다는 개념은 전혀 없습니다, 예전에는 갑질할것같은 분위기? 요즘은 을이랍니다,  많이 듣고 경청하면서 일 배우세요.   - 생산관리 또한 상대방(고객, 하청업체, 사내 관련부서 )을 업무 전달하고, 설득하고, 협의보고 하는 일이 빈번히 발생하고 잦은 회의가 많을겁니다 ,겁니다, 그러니 대화의 요령, 프리젠테이션 능력, 회의록 작성하는 법,회의요령,능력이 상당히 중요하니 ;;; 많이 공부해야겠죠 ? ( 인터넷 , 스스로 많이 연습하세요.)이 정도만 잘하면 회사에서 업무적으로는 인정받습니다, 그담에 +@ 성격 좋아야 겠고 인간관계 또한 중요하겠죠 ? ㅎㅎ좋은 일 있길 바랍니다."
62,6,2020-05-29,"솔직히 올해는 무조건 공기업 특히 한전, 한수원, 서부발전, 가스공사  등 지원하세요."
63,6,2020-05-29,"생산관리의 목적은 최저비용으로 최고의 품질 제품을 적기에생산하는 모든과정을 말하며궁국적으로 원가분석을 통하여  재료비,  소모공구비,  저장품비,  노무비, 경비,  판관비 등의 절약 포인트를 발굴하여 시행하는 일을 말합니다처음 직장에 들어가면  공정중 4M을 분석하여 생산성 향상(공정개선,  시설투자로 생산성이 향상 되면서 인력감축)에 노력하는 일을 하게되는데  현황파악에 시간이 걸리니이러한 개념으로 어디든 입사해서 의지표현과 실행에 열중하면 능력을 인정받아 중요한 사람이 됩니다  참고로대기업은 초기에 기계의 나사처럼 분야가 협소하게 출발하지만  중소기업은 전분야를 단기에 파악할수있는 장점도있읍니다좋은일이 있기를 빕니다"
64,6,2021-03-02,물론 QA인턴경험이 님께서 차후 원하시는 QC업무에 도움이 될것이라 생각은 되지만 인턴기간중 님께서 원하시는 QC업무를할수 있는 님을원하는 업체가 있을때 쉽게 이직을 할수있을지 걱정되네요 하지만 어떤직장이나 어떤업무이던 님께서 적응하기 나름이라  생각되네요 신중히생각하셔서 시간낭비 하지않으셨으면 사는 바램이네요
